season,game_id,team_id,team_name,loc,opponent_id,opponent_name,player_uni,player_name,player_short_name,player_check_name,player_GP,player_GS,player_pos,pass_comp,pass_att,pass_comp_pct,pass_yds,pass_tds,pass_int,pass_long,pass_ypa,pass_ypc,pass_cfb_qbr,pass_nfl_qbr,pass_sacks,pass_sacked_yds,pass_ny/a,pass_any/a,rush_att,rush_yds,rush_yds_gained,rush_yds_lost,rush_td,rush_long,rush_avg,rec_targets,rec_no,rec_yds,rec_avg,rec_tds,rec_long,rec_catch_pct,fumbles,fumbles_lost,defense_solo_tackles,defense_ast_tackles,defense_total_tackles,defense_solo_tfl,defense_ast_tfl,defense_tfl,defense_tfl_yds,defense_solo_sack,defense_ast_sack,defense_sacks,defense_qb_hits,defense_int,defense_int_yds,defense_int_td,defense_int_long,defense_pbu,defense_ff,defense_fr,defense_fr_yds,defense_fr_tds,defense_fr_long,defense_saf,defense_blkd,punt_no,punt_gross_yds,punt_gross_avg,punt_net_yds,punt_net_avg,punt_tb,punt_blkd,punt_fc,punt_50+,punt_inside_20,punt_long,ko_no,ko_yds,ko_ob,ko_tb,ko_fc_yds,ko_avg,fg_made,fg_att,fg_long,fg_blkd,fg_pct,xp_made,xp_att,xp_blkd,two_pt_pass_made,two_pt_pass_att,two_pt_rush_made,two_pt_rush_att,two_pt_rec_made,two_pt_rec_att,def_two_pt_fum_made,def_two_pt_fum_att,def_two_pt_kick_made,def_two_pt_kick_att,pr_no,pr_yds,pr_td,pr_long,pr_avg,kr_no,kr_yds,kr_td,kr_long,kr_avg,fgr_no,fgr_yds,fgr_td,fgr_long,fgr_avg
2024,pwbt2401,BT,Berlin Thunder,H,PW,Panthers Wroclaw,6,K. Ruta,K. Ruta,K. Ruta,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0.0,1.0,0.5,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,pwbt2401,BT,Berlin Thunder,H,PW,Panthers Wroclaw,8,A. Botella Moreno,A. Botella Moreno,A. Botella Moreno,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,20.0,10.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,pwbt2401,BT,Berlin Thunder,H,PW,Panthers Wroclaw,85,D. Bender,D. Bender,D. Bender,1,0,,1.0,1.0,1.0,12.0,1.0,0.0,12.0,12.0,12.0,530.8,0.0,0.0,0.0,12.0,32.0,,,,,,,,0.0,6.0,48.0,8.0,1.0,28.0,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0.0,7.0,,,,,,
2024,pwbt2401,BT,Berlin Thunder,H,PW,Panthers Wroclaw,91,O. Romaniuk,O. Romaniuk,O. Romaniuk,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,pwbt2401,BT,Berlin Thunder,H,PW,Panthers Wroclaw,92,E. Paszkiewicz,E. Paszkiewicz,E. Paszkiewicz,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,pwbt2401,BT,Berlin Thunder,H,PW,Panthers Wroclaw,96,A. Dobkowski,A. Dobkowski,A. Dobkowski,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,0,P. Okonkwo,P. Okonkwo,P. Okonkwo,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,10,T. Vaimaona,T. Vaimaona,T. Vaimaona,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,11,L. Salvo,L. Salvo,L. Salvo,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,4.0,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,12,C. Jeffries,C. Jeffries,C. Jeffries,1,0,,20.0,30.0,0.67,137.0,0.0,1.0,19.0,4.57,6.85,98.36,0.0,0.0,0.0,4.57,3.07,8.0,-18.0,25.0,43.0,0.0,7.0,-2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,13,M. Rutsch,M. Rutsch,M. Rutsch,1,0,,,,,,,,,,,,,,,,,1.0,16.0,16.0,0.0,0.0,16.0,16.0,0.0,7.0,28.0,4.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,15,J. Zirngibl,J. Zirngibl,J. Zirngibl,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,2,C. Nitzlnader,C. Nitzlnader,C. Nitzlnader,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,22,M. Schlabitz,M. Schlabitz,M. Schlabitz,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,16.0,16.0,0.0,16.0,,,,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,29,N. Leiderer,N. Leiderer,N. Leiderer,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,3,J. Flowers,J. Flowers,J. Flowers,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,33,J. Rodney,J. Rodney,J. Rodney,1,0,,,,,,,,,,,,,,,,,8.0,24.0,29.0,5.0,0.0,7.0,3.0,0.0,2.0,24.0,12.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,4,R. Werner,R. Werner,R. Werner,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,0.0,91.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,41,L. Levin,L. Levin,L. Levin,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,45,T. Vogl,T. Vogl,T. Vogl,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,4.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,49,R. Zistler,R. Zistler,R. Zistler,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,5,J. Cole,J. Cole,J. Cole,1,0,,,,,,,,,,,,,,,,,1.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,4.0,29.0,7.25,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,93.0,0.0,30.0,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,51,J. Schwaiger,J. Schwaiger,J. Schwaiger,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,52,W. Nasri,W. Nasri,W. Nasri,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,53,D. Ondra,D. Ondra,D. Ondra,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,7,T. Oyewo,T. Oyewo,T. Oyewo,1,0,,,,,,,,,,,,,,,,,8.0,-10.0,16.0,26.0,0.0,6.0,-1.25,0.0,1.0,12.0,12.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,8,D. Saint-Robinson,D. Saint-Robinson,D. Saint-Robinson,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,7.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,86,L. Regler,L. Regler,L. Regler,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,5.0,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,9,K. Titz,K. Titz,K. Titz,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,A,SS,Stuttgart Surge,98,H. Awuah,H. Awuah,H. Awuah,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,0,C. Ezeala,C. Ezeala,C. Ezeala,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,7.0,1.0,0.0,1.0,25.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,2.0,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,10,F. Lengauer,F. Lengauer,F. Lengauer,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,11.0,11.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,11,M. Jelvani,M. Jelvani,M. Jelvani,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,12,C. Tutt,C. Tutt,C. Tutt,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,13,C. Mulumba,C. Mulumba,C. Mulumba,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.5,13.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,14,Y. Mayr,Y. Mayr,Y. Mayr,1,0,,,,,,,,,,,,,,,,,1.0,25.0,25.0,0.0,0.0,25.0,25.0,0.0,4.0,27.0,6.75,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,37.0,0.0,37.0,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,15,N. Wiedmann,N. Wiedmann,N. Wiedmann,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,2,K. Hunter,K. Hunter,K. Hunter,1,0,,,,,,,,,,,,,,,,,4.0,2.0,9.0,7.0,0.0,6.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,22,N. Khandar,N. Khandar,N. Khandar,1,0,,,,,,,,,,,,,,,,,12.0,76.0,81.0,5.0,0.0,14.0,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,24,M. Fettig,M. Fettig,M. Fettig,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,10.0,0.0,1.0,0.5,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,26,L. Siebert,L. Siebert,L. Siebert,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,3,C. Walrond,C. Walrond,C. Walrond,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,8.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,31,N. Wenzelburger,N. Wenzelburger,N. Wenzelburger,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,32,L. Bach,L. Bach,L. Bach,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,5.0,0.0,1.0,0.5,12.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,33,B. Wenzler,B. Wenzler,B. Wenzler,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,34,L. Krieg,L. Krieg,L. Krieg,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,391.0,0.0,3.0,0.0,130.33333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,4,R. Hennessey,R. Hennessey,R. Hennessey,1,0,,14.0,21.0,0.67,157.0,3.0,0.0,24.0,7.48,11.21,176.61,0.0,0.0,0.0,7.48,10.33,7.0,38.0,44.0,6.0,0.0,16.0,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,41,B. Yankson,B. Yankson,B. Yankson,1,0,,,,,,,,,,,,,,,,,3.0,18.0,18.0,0.0,0.0,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,42,S. Okonta-Wariso,S. Okonta-Wariso,S. Okonta-Wariso,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,43,L. Helm,L. Helm,L. Helm,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,44,M. Mbala,M. Mbala,M. Mbala,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,5,K. Katz,K. Katz,K. Katz,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,7,L. Geyer,L. Geyer,L. Geyer,1,0,,,,,,,,,,,,,,,,,1.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,4.0,45.0,11.25,1.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,70,M. Dommermuth,M. Dommermuth,M. Dommermuth,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,8,D. Stewart Jr.,D. Stewart Jr.,D. Stewart Jr.,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,19.0,19.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,81,J. Pietsch,J. Pietsch,J. Pietsch,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,57.0,14.25,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,91,S. Busch,S. Busch,S. Busch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,92,S. Butsch,S. Butsch,S. Butsch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,4.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ssmr2401,MR,Munich Ravens,H,SS,Stuttgart Surge,97,L. Strathmann,L. Strathmann,L. Strathmann,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
